IK0939,23.3300,0.0058
IK0940,91.5700,0.0226
IK0941,54.4800,0.0135
IK0942,40.2500,0.0099
IK0943,39.2400,0.0097
IK0944,35.1300,0.0087
IK0945,21.8200,0.0054
IK0946,22.7400,0.0056
IK0947,15.1900,0.0038
IK0948,13.0300,0.0032
IK0949,46.9400,0.0116
IK0950,24.6100,0.0061
IK0951,43.5000,0.0107
IK0952,18.6900,0.0046
IK0953,8.8100,0.0022
IK0954,26.0200,0.0064
IK0955,24.3100,0.0060
IK0956,16.7800,0.0041
IK0957,38.9300,0.0096
IK0958,23.6100,0.0058
IK0959,17.8100,0.0044
IK0960,28.0800,0.0069
IK0961,23.2100,0.0057
IK0962,27.5200,0.0068
IK0963,17.8800,0.0044
IK0964,36.9100,0.0091
IK0965,85.5100,0.0211
IK0966,101.7700,0.0251
IK0967,48.0600,0.0119
IK0968,16.8900,0.0042
IK0969,32.6300,0.0081
IK0970,53.9000,0.0133
IK0971,167.6300,0.0414
IK0973,87.1300,0.0215
IK0974,71.8500,0.0178
IK0975,9.4400,0.0023
IK0976,7.6200,0.0019
IK0977,14.0600,0.0035
IK0978,13.4900,0.0033
IK0979,12.6700,0.0031
IK0980,9.6400,0.0024
IK0981,34.3400,0.0085
IK0982,52.9000,0.0131
IK0983,190.7900,0.0471
IK0984,30.9600,0.0077
IK0985,24.9400,0.0062
IK0986,57.6000,0.0142
IK0987,25.2400,0.0062
IK0988,14.3000,0.0035
IK0989,142.5000,0.0352
IK0990,13.9800,0.0035
IK0991,11.7800,0.0029
IK0992,22.1000,0.0055
IK0993,74.5700,0.0184
IK0994,75.0600,0.0185
IK0995,52.0800,0.0129
IK0996,231.4200,0.0572
IK0997,296.2800,0.0732
IK0998,140.1700,0.0346
IK0999,76.4700,0.0189
IK1000,60.5000,0.0149
IK1001,206.0300,0.0509
IK1002,57.0500,0.0141
IK1003,100.5300,0.0248
IK1004,317.2900,0.0784
IK1005,260.9000,0.0645
IK1006,428.4500,0.1059
IK1007,92.8700,0.0229
IK1008,30.2700,0.0075
IK1009,18.6800,0.0046
IK1010,22.5000,0.0056
IK1011,14.1800,0.0035
IK1012,17.8400,0.0044
IK1013,338.9300,0.0838
IK1014,82.8400,0.0205
IK1015,146.0600,0.0361
IK1016,47.8200,0.0118
IK1017,18.1600,0.0045
IK1018,161.7300,0.0400
IK1019,649.3800,0.1605
IK1020,156.6300,0.0387
IK1021,112.4600,0.0278
IK1022,33.4300,0.0083
IK1023,30.5200,0.0075
IK1024,155.3200,0.0384
IK1025,22.1600,0.0055
IK1026,57.2400,0.0141
IK1027,86.2600,0.0213
IK1028,29.7500,0.0074
IK1029,35.1700,0.0087
IK1030,15.8100,0.0039
IK1031,162.0800,0.0401
IK1032,205.5800,0.0508
IK1033,19.4800,0.0048
IK1034,407.4400,0.1007
IK1035,22.9300,0.0057
IK1036,17.7700,0.0044
IK1037,25.1900,0.0062
IK1038,31.6600,0.0078
IK1039,24.4800,0.0060
IK1040,8.5900,0.0021
IK1041,21.8900,0.0054
IK1042,12.2700,0.0030
IK1043,42.0000,0.0104
IK1044,19.2600,0.0048
IK1045,18.3600,0.0045
IK1046,,0.0000
IK1047,97.6900,0.0241
IK1048,94.5100,0.0234
IK1049,33.2800,0.0082
IK1050,31.3900,0.0078
IK1051,18.0100,0.0045
IK1052,28.3500,0.0070
IK1053,23.0400,0.0057
IK1054,18.3800,0.0045
IK1055,22.7100,0.0056
IK1056,8.6500,0.0021
IK1057,10.0700,0.0025
IK1058,26.3300,0.0065
IK1059,10.8900,0.0027
IK1060,31.5300,0.0078
IK1061,14.5800,0.0036
IK1062,14.2900,0.0035
IK1063,16.3600,0.0040
IK1064,33.6600,0.0083
IK1065,50.0400,0.0124
IK1066,19.0700,0.0047
IK1067,26.1300,0.0065
IK1068,11.6700,0.0029
IK1069,26.3900,0.0065
IK1070,95.9500,0.0237
IK1071,15.0800,0.0037
IK1072,14.7100,0.0036
IK1073,16.6200,0.0041
IK1074,47.9000,0.0118
IK1075,22.6100,0.0056
IK1076,13.6000,0.0034
IK1077,30.0800,0.0074
IK1078,9.6400,0.0024
IK1079,13.2400,0.0033
IK1080,18.4900,0.0046
IK1081,15.4100,0.0038
IK1082,6.8700,0.0017
IK1083,32.1800,0.0080
IK1084,21.1600,0.0052
IK1085,22.9200,0.0057
IK1086,39.4300,0.0097
IK1087,15.8700,0.0039
IK1088,56.4700,0.0140
IK1089,21.6000,0.0053
IK1090,29.9000,0.0074
IK1091,29.1200,0.0072
IK1092,,0.0000
IK1093,46.5200,0.0115
IK1094,92.0100,0.0227
IK1095,62.5500,0.0155
IK1096,32.9500,0.0081
IK1097,40.8800,0.0101
IK1098,97.8800,0.0242
IK1099,29.7500,0.0074
IK1100,82.8200,0.0205
IK1101,22.3300,0.0055
IK1102,56.9800,0.0141
IK1103,14.7200,0.0036
IK1104,18.8700,0.0047
IK1105,19.3200,0.0048
IK1106,20.8200,0.0051
IK1107,135.9900,0.0336
IK1108,32.2000,0.0080
IK1109,16.0000,0.0040
IK1110,18.7000,0.0046
IK1111,70.6200,0.0175
IK1112,35.4500,0.0088
IK1113,54.3600,0.0134
IK1114,22.2600,0.0055
IK1115,105.3400,0.0260
IK1116,52.0900,0.0129
IK1117,116.9500,0.0289
IK1118,28.9900,0.0072
IK1119,54.4300,0.0134
IK1120,17.5500,0.0043
IK1121,14.9000,0.0037
IK1122,47.6900,0.0118
IK1123,18.3100,0.0045
IK1124,21.9600,0.0054
IK1125,14.9600,0.0037
IK1126,13.6900,0.0034
IK1127,20.6200,0.0051
IK1128,13.5700,0.0034
IK1129,12.6900,0.0031
IK1130,29.9200,0.0074
IK1131,158.5400,0.0392
IK1132,28.4900,0.0070
IK1133,22.3100,0.0055
IK1134,35.1500,0.0087
IK1135,25.1600,0.0062
IK1136,38.8000,0.0096
IK1137,43.9700,0.0109
IK1138,19.9700,0.0049
IK1139,24.9400,0.0062
IK1140,63.4400,0.0157
IK1141,45.0100,0.0111
IK1142,31.9700,0.0079
IK1143,33.1000,0.0082
IK1144,19.2400,0.0048
IK1145,25.6300,0.0063
IK1146,21.3600,0.0053
IK1147,41.0800,0.0102
IK1148,22.2800,0.0055
IK1149,27.1300,0.0067
IK1150,22.5500,0.0056
IK1151,27.4300,0.0068
IK1152,21.5200,0.0053
IK1153,22.9400,0.0057
IK1154,19.6900,0.0049
IK1155,16.4000,0.0041
IK1156,19.2200,0.0047
IK1157,29.6000,0.0073
IK1158,23.4900,0.0058
IK1159,11.2000,0.0028
IK1160,21.3700,0.0053
IK1161,23.7700,0.0059
IK1162,31.3000,0.0077
IK1163,25.6200,0.0063
IK1164,49.2800,0.0122
IK1165,15.5300,0.0038
IK1166,27.7200,0.0068
IK1167,,0.0000
IK1168,45.6600,0.0113
IK1169,19.2200,0.0047
IK1170,24.6100,0.0061
IK1171,24.7200,0.0061
IK1172,17.3300,0.0043
IK1173,29.5100,0.0073
IK1174,20.4100,0.0050
IK1175,14.4000,0.0036
IK1176,14.6300,0.0036
IK1177,10.9600,0.0027
IK1178,41.3100,0.0102
IK1179,19.0200,0.0047
IK1180,15.7000,0.0039
IK1181,31.1500,0.0077
IK1182,20.0400,0.0050
IK1183,17.7100,0.0044
IK1184,42.1000,0.0104
IK1185,,0.0000
IK1186,10.6700,0.0026
IK1187,61.4300,0.0152
IK1188,30.4300,0.0075
IK1189,64.3600,0.0159
IK1190,51.3800,0.0127
IK1191,30.7500,0.0076
IK1192,19.4400,0.0048
IK1193,21.7200,0.0054
IK1194,70.0500,0.0173
IK1195,39.9300,0.0099
IK1196,55.1700,0.0136
IK1197,65.3800,0.0162
IK1198,72.1100,0.0178
IK1199,70.3700,0.0174
IK1200,143.1300,0.0354
IK1201,42.8100,0.0106
IK1202,69.5300,0.0172
IK1203,19.4000,0.0048
IK1204,35.1500,0.0087
IK1205,19.9000,0.0049
IK1206,13.3900,0.0033
IK1207,41.1100,0.0102
IK1208,99.4000,0.0246
IK1209,917.0100,0.2266
IK1210,257.5600,0.0636
IK1211,144.4800,0.0357
IK1212,29.8600,0.0074
IK1213,17.0100,0.0042
IK1214,13.3600,0.0033
IK1215,92.3400,0.0228
IK1216,32.9900,0.0082
IK1217,20.1600,0.0050
IK1218,25.3200,0.0063
IK1219,12.1900,0.0030
IK1220,8.8500,0.0022
IK1221,26.6500,0.0066
IK1222,15.2400,0.0038
IK1223,16.9500,0.0042
IK1224,13.8900,0.0034
IK1225,14.2400,0.0035
IK1226,17.8800,0.0044
IK1227,32.3700,0.0080
IK1228,21.4700,0.0053
IK1229,13.7800,0.0034
IK1230,14.0800,0.0035
IK1231,30.3200,0.0075
IK1232,31.1500,0.0077
IK1233,14.8600,0.0037
IK1234,36.5200,0.0090
IK1235,15.9100,0.0039
IK1236,16.8400,0.0042
IK1237,14.2500,0.0035
IK1238,19.5000,0.0048
IK1239,75.3700,0.0186
IK1240,20.7600,0.0051
IK1241,34.0500,0.0084
IK1242,38.9600,0.0096
IK1243,20.1600,0.0050
IK1244,13.3700,0.0033
IK1245,24.2800,0.0060
IK1246,20.3900,0.0050
IK1247,18.0700,0.0045
IK1248,138.5500,0.0342
IK1249,860.8800,0.2127
IK1250,113.2600,0.0280
IK1251,,0.0000
IK1252,118.8400,0.0294
IK1253,290.4700,0.0718
IK1254,26.6000,0.0066
IK1255,116.0400,0.0287
IK1256,55.0900,0.0136
IK1257,114.4100,0.0283
IK1258,33.7700,0.0083
IK1259,171.1300,0.0423
IK1260,180.2000,0.0445
IK1261,33.3600,0.0082
IK1262,19.9400,0.0049
IK1263,32.2100,0.0080
IK1264,66.2700,0.0164
IK1265,111.9300,0.0277
IK1266,20.9100,0.0052
IK1267,16.8600,0.0042
IK1268,28.6000,0.0071
IK1269,57.2600,0.0141
IK1270,28.2100,0.0070
IK1271,,0.0000
IK1272,227.6200,0.0562
IK1273,92.5400,0.0229
IK1274,263.1200,0.0650
IK1275,56.7900,0.0140
IK1276,24.7000,0.0061
IK1277,25.5100,0.0063
IK1278,29.6200,0.0073
IK1279,114.3600,0.0283
IK1280,75.2300,0.0186
IK1281,39.5600,0.0098
IK1282,18.3500,0.0045
IK1283,28.5600,0.0071
IK1284,41.4900,0.0103
IK1285,89.2000,0.0220
IK1286,78.2600,0.0193
IK1287,50.3800,0.0124
IK1288,27.0000,0.0067
IK1289,99.4000,0.0246
IK1290,31.4700,0.0078
IK1291,29.6200,0.0073
IK1292,65.5800,0.0162
IK1293,38.7300,0.0096
IK1294,28.5200,0.0070
IK1295,26.6100,0.0066
IK1296,31.4900,0.0078
IK1297,60.3000,0.0149
IK1298,30.4000,0.0075
IK1299,13.1600,0.0033
IK1300,17.7100,0.0044
IK1301,29.1400,0.0072
IK1302,31.7500,0.0078
IK1303,30.9300,0.0076
IK1304,29.0700,0.0072
IK1305,41.1800,0.0102
IK1306,29.9100,0.0074
IK1307,33.3000,0.0082
IK1308,26.8700,0.0066
IK1309,112.6600,0.0278
IK1310,39.7800,0.0098
IK1311,70.4200,0.0174
IK1312,25.2000,0.0062
IK1313,54.0400,0.0134
IK1314,42.4100,0.0105
IK1315,31.6800,0.0078
IK1316,28.3500,0.0070
IK1317,29.7800,0.0074
IK1318,91.7600,0.0227
IK1319,114.2200,0.0282
IK1320,124.9200,0.0309
IK1321,33.5700,0.0083
IK1322,42.2000,0.0104
IK1323,50.2900,0.0124
IK1324,85.0600,0.0210
IK1325,148.8200,0.0368
IK1326,76.8400,0.0190
IK1327,91.2300,0.0225
IK1328,90.3800,0.0223
IK1329,65.8400,0.0163
IK1330,36.4700,0.0090
IK1331,40.6700,0.0100
IK1332,24.2200,0.0060
IK1333,19.8800,0.0049
IK1334,35.2400,0.0087
IK1335,6.9800,0.0017
IK1336,,0.0000
IK1337,370.6200,0.0916
IK1338,265.4100,0.0656
IK1339,153.9600,0.0380
IK1340,30.8200,0.0076
IK1341,30.7500,0.0076
IK1342,95.1800,0.0235
IK1343,35.0000,0.0086
IK1344,69.2900,0.0171
IK1345,59.2900,0.0147
IK1346,31.1200,0.0077
IK1347,27.8600,0.0069
IK1348,17.4500,0.0043
IK1349,26.0100,0.0064
IK1350,40.5800,0.0100
IK1351,14.5500,0.0036
IK1352,89.7300,0.0222
IK1353,12.5000,0.0031
IK1354,37.5800,0.0093
IK1355,19.0400,0.0047
IK1356,20.8700,0.0052
IK1357,18.7300,0.0046
IK1358,17.7800,0.0044
IK1359,29.6700,0.0073
IK1360,29.9900,0.0074
IK1361,94.0100,0.0232
IK1362,68.1900,0.0169
IK1363,297.5100,0.0735
IK1364,97.0400,0.0240
IK1365,127.6100,0.0315
IK1366,36.4400,0.0090
IK1367,31.1600,0.0077
IK1368,35.9900,0.0089
IK1369,69.3100,0.0171
IK1370,90.2000,0.0223
IK1371,31.5700,0.0078
IK1372,31.2300,0.0077
IK1373,29.0900,0.0072
IK1374,32.9400,0.0081
IK1375,61.0000,0.0151
IK1376,58.2900,0.0144
IK1377,55.4900,0.0137
IK1378,20.6900,0.0051
IK1379,21.9800,0.0054
IK1380,19.3300,0.0048
IK1381,26.3900,0.0065
IK1382,29.6200,0.0073
IK1383,156.3900,0.0386
IK1384,58.2600,0.0144
IK1385,35.0800,0.0087
IK1386,33.2000,0.0082
IK1387,34.3500,0.0085
IK1388,38.4400,0.0095
IK1389,234.4300,0.0579
IK1390,429.4400,0.1061
IK1391,60.1400,0.0149
IK1392,35.2500,0.0087
IK1393,40.5100,0.0100
IK1394,41.0600,0.0101
IK1395,98.1900,0.0243
IK1396,38.9500,0.0096
IK1397,96.9300,0.0240
IK1398,55.3200,0.0137
IK1399,46.2900,0.0114
IK1400,34.5300,0.0085
IK1401,126.0800,0.0312
IK1402,141.1500,0.0349
IK1403,140.0500,0.0346
IK1404,286.9400,0.0709
IK1405,220.2900,0.0544
IK1406,30.8400,0.0076
IK1407,91.8300,0.0227
IK1408,32.4300,0.0080
IK1409,83.6600,0.0207
IK1410,20.0500,0.0050
IK1411,34.4600,0.0085
IK1412,45.9400,0.0114
IK1413,26.2000,0.0065
IK1414,61.1400,0.0151
IK1415,48.3700,0.0120
IK1416,288.4700,0.0713
IK1417,39.6100,0.0098
IK1418,61.5000,0.0152
IK1419,113.5700,0.0281
IK1420,133.7000,0.0330
IK1421,90.9200,0.0225
IK1422,93.3600,0.0231
IK1423,70.1100,0.0173
IK1424,99.3400,0.0245
IK1425,77.6100,0.0192
IK1426,113.5000,0.0280
IK1427,34.6800,0.0086
IK1428,32.2200,0.0080
IK1429,66.7100,0.0165
IK1430,75.8300,0.0187
IK1431,103.5800,0.0256
IK1432,59.4200,0.0147
IK1433,269.8200,0.0667
IK1434,91.3200,0.0226
IK1435,35.1900,0.0087
IK1436,92.7500,0.0229
IK1437,173.1600,0.0428
IK1438,80.6900,0.0199
IK1439,31.4200,0.0078
IK1440,30.0300,0.0074
IK1441,58.1600,0.0144
,61.4700,
IK1442,153.1500,0.0378
IK1443,100.9900,0.0250
IK1444,,0.0000
IK1445,32.1900,0.0080
IK1446,16.3800,0.0040
IK1447,14.4400,0.0036
IK1448,61.0300,0.0151
IK1449,30.9800,0.0077
IK1450,30.2400,0.0075
IK1451,29.4700,0.0073
IK1452,136.7300,0.0338
IK1453,72.8200,0.0180
IK1454,28.7600,0.0071
IK1455,44.7100,0.0110
IK1456,38.7600,0.0096
IK1457,21.1300,0.0052
IK1458,35.4900,0.0088
IK1459,16.3500,0.0040
IK1460,116.8300,0.0289
IK1461,65.2500,0.0161
IK1462,89.7800,0.0222
IK1463,33.1100,0.0082
IK1464,14.1500,0.0035
IK1465,82.7300,0.0204
IK1466,27.4600,0.0068
IK1467,35.6800,0.0088
IK1468,91.8900,0.0227
IK1469,38.3600,0.0095
IK1470,71.3700,0.0176
IK1471,96.5000,0.0238
IK1472,30.4300,0.0075
IK1473,14.6800,0.0036
IK1474,16.3100,0.0040
IK1475,32.6800,0.0081
IK1476,28.5600,0.0071
IK1477,74.4100,0.0184
IK1478,15.5600,0.0038
IK1479,32.0300,0.0079
IK1480,31.2300,0.0077
IK1481,30.2100,0.0075
IK1482,28.0400,0.0069
IK1483,28.5800,0.0071
IK1484,54.3800,0.0134
IK1485,17.2900,0.0043
IK1486,31.0100,0.0077
IK1487,29.2600,0.0072
IK1488,29.7800,0.0074
IK1489,46.7300,0.0115
IK1490,16.4100,0.0041
IK1491,29.0200,0.0072
IK1492,60.7300,0.0150
IK1493,31.2200,0.0077
IK1494,31.5000,0.0078
IK1495,29.3500,0.0073
IK1496,30.7600,0.0076
IK1497,29.3500,0.0073
IK1498,30.7100,0.0076
IK1499,48.5900,0.0120
IK1500,70.9300,0.0175
IK1501,28.3300,0.0070
IK1502,86.1900,0.0213
IK1503,108.8600,0.0269
IK1504,18.5800,0.0046
IK1505,18.5800,0.0046
IK1506,14.7300,0.0036
IK1507,28.5000,0.0070
IK1508,30.7900,0.0076
IK1509,32.0600,0.0079
IK1510,30.5000,0.0075
IK1511,30.3100,0.0075
IK1512,29.8800,0.0074
IK1513,29.8300,0.0074
IK1514,32.4800,0.0080
IK1515,27.3400,0.0068
IK1516,31.4500,0.0078
IK1517,45.3800,0.0112
IK1518,34.0200,0.0084
IK1519,18.8900,0.0047
IK1520,15.7200,0.0039
IK1521,14.7700,0.0036
IK1522,30.3900,0.0075
IK1523,31.4700,0.0078
IK1524,14.0300,0.0035
IK1525,17.5800,0.0043
IK1526,32.9000,0.0081
IK1527,18.0700,0.0045
IK1528,30.3400,0.0075
IK1529,30.8200,0.0076
IK1530,31.9100,0.0079
IK1531,29.9200,0.0074
IK1532,29.7300,0.0073
IK1533,26.0100,0.0064
IK1533,68.6300,0.0170
IK1534,98.3400,0.0243
IK1535,16.5100,0.0041
IK1536,8.6800,0.0021
IK1537,10.0700,0.0025
IK1538,5.8800,0.0015
IK1539,6.3300,0.0016
IK1540,11.6200,0.0029
IK1541,13.0500,0.0032
IK1542,5.3200,0.0013
IK1543,10.1200,0.0025
IK1544,6.9000,0.0017
IK1545,5.5000,0.0014
IK1546,5.8400,0.0014
IK1547,6.2100,0.0015
IK1548,6.5700,0.0016
IK1549,5.5500,0.0014
IK1550,12.0500,0.0030
IK1551,7.0300,0.0017
IK1552,41.6000,0.0103
IK1553,9.3100,0.0023
IK1554,12.4700,0.0031
IK1555,12.8900,0.0032
IK1556,28.7200,0.0071
IK1557,9.1900,0.0023
IK1558,6.8100,0.0017
IK1559,6.0500,0.0015
IK1560,5.5800,0.0014
IK1561,7.4600,0.0018
IK1562,6.4200,0.0016
IK1563,7.3200,0.0018
IK1564,7.4500,0.0018
IK1565,8.7400,0.0022
IK1566,18.3800,0.0045
IK1567,4.7900,0.0012
IK1568,5.7700,0.0014
IK1569,11.3700,0.0028
IK1570,10.9900,0.0027
IK1571,11.0900,0.0027
IK1572,7.0400,0.0017
IK1573,6.9300,0.0017
IK1574,41.4700,0.0102
IK1575,13.5100,0.0033
IK1576,12.0400,0.0030
IK1577,18.7300,0.0046
IK1578,22.8400,0.0056
IK1579,11.7000,0.0029
IK1580,7.3000,0.0018
IK1581,6.4600,0.0016
IK1582,26.6300,0.0066
IK1583,7.0400,0.0017
IK1584,6.2000,0.0015
IK1585,45.4600,0.0112
IK1586,7.9700,0.0020
IK1587,5.9500,0.0015
IK1588,12.8700,0.0032
IK1589,5.6700,0.0014
IK1590,4.8200,0.0012
IK1591,6.8800,0.0017
IK1592,5.9000,0.0015
IK1593,5.7300,0.0014
IK1594,6.2300,0.0015
IK1595,4.5200,0.0011
IK1596,6.4700,0.0016
IK1597,6.7300,0.0017
IK1598,6.3300,0.0016
IK1599,13.8000,0.0034
IK1600,6.1700,0.0015
IK1601,16.1200,0.0040
IK1602,115.4100,0.0285
IK1603,68.5800,0.0169
IK1604,,0.0000
IK1605,21.9600,0.0054
IK1606,33.4600,0.0083
IK1607,36.7900,0.0091
IK1608,37.6300,0.0093
IK1609,36.2800,0.0090
IK1610,16.9600,0.0042
IK1611,15.5300,0.0038
IK1612,22.9000,0.0057
IK1613,37.2500,0.0092
IK1614,17.3400,0.0043
IK1615,8.8900,0.0022
IK1616,10.7800,0.0027
IK1617,16.1600,0.0040
IK1618,10.6700,0.0026
IK1619,9.3300,0.0023
IK1620,17.4400,0.0043
IK1621,13.3900,0.0033
IK1622,278.4100,0.0688
IK1623,270.7300,0.0669
IK1624,142.3600,0.0352
IK1625,55.4300,0.0137
IK1626,37.9900,0.0094
IK1627,53.0100,0.0131
IK1628,49.0500,0.0121
IK1629,22.2000,0.0055
IK1630,53.8300,0.0133
IK1631,57.1100,0.0141
IK1632,14.5000,0.0036
IK1633,48.4100,0.0120
IK1634,89.1100,0.0220
IK1635,214.2500,0.0529
IK1636,315.8000,0.0780
IK1637,211.6900,0.0523
IK1638,257.3100,0.0636
IK1639,62.7900,0.0155
IK1640,39.1500,0.0097
IK1641,42.3800,0.0105
IK1642,72.2500,0.0179
IK1643,461.3700,0.1140
